symbol,period,eps
STGT,2025Q1,0.15
STI,2026Q1,0.02
STI,2025Q4,0.01
STI,2025Q2,0.01
STI,2025Q1,0.01
STI,2024Q4,0.01
STOWER,2026Q1,-0.00275
STOWER,2025Q3,-0.006819
STOWER,2025Q2,-0.0035
STOWER,2025Q1,-0.003931
STP,2026Q1,0.5
STP,2025Q3,0.37
STP,2025Q2,0.49
STP,2025Q1,0.44
STPI,2026Q1,0.014
STPI,2025Q3,0.042
STPI,2025Q2,0.046
STPI,2025Q1,0.069
STX,2026Q1,-0.0017
STX,2025Q3,0.03
STX,2025Q2,0.01
STX,2025Q1,0.1339
SUC,2026Q1,0.83
SUC,2025Q3,0.48
SUC,2025Q2,3.22
SUC,2025Q1,0.96
SUN,2026Q1,0.01
SUN,2025Q3,0.03
SUN,2025Q2,0.11
SUN,2025Q1,0.06
SUPER,2026Q1,0.0198
SUPER,2025Q3,-0.0166
SUPER,2025Q2,-0.0262
SUPER,2025Q1,0.0059
SUSCO,2026Q1,0.1
SUSCO,2025Q3,0.01
SUSCO,2025Q2,0.01
SUSCO,2025Q1,0.09
SUTHA,2026Q1,0.11
SUTHA,2025Q3,-0.02
SUTHA,2025Q2,0.05
SUTHA,2025Q1,0.08
SVOA,2026Q1,0.093
SVOA,2025Q3,0.064
SVOA,2025Q2,0.038
SVOA,2025Q1,0.051
SVR,2026Q1,-0.03
SVR,2025Q3,-0.02
SVR,2025Q2,-0.03
SVR,2025Q1,-0.01
SVT,2026Q1,0.04
SVT,2025Q3,0.04
SVT,2025Q2,0.03
SVT,2025Q1,0.03
SWC,2026Q1,0.06
SWC,2025Q3,0.11
SWC,2025Q2,0.07
SWC,2025Q1,0.06
SYMC,2026Q1,0.1
SYMC,2025Q3,0.08
SYMC,2025Q2,0.09
SYMC,2025Q1,0.12
SYNEX,2026Q1,0.26
SYNEX,2025Q3,0.23
SYNEX,2025Q2,0.22
SYNEX,2025Q1,0.22
SYNTEC,2026Q1,0.099513
SYNTEC,2025Q3,0.07
SYNTEC,2025Q2,0.08
SYNTEC,2025Q1,0.098348
TACC,2026Q1,0.17
TACC,2025Q3,0.15
TACC,2025Q2,0.13
TACC,2025Q1,0.12
TAE,2026Q1,0.126
TAE,2025Q3,-0.007
TAE,2025Q2,-0.023
TAE,2025Q1,-0.001
TAKUNI,2026Q1,-0.007
TAKUNI,2025Q3,-0.274
TAKUNI,2025Q2,-0.028
TAKUNI,2025Q1,-0.034
TAN,2026Q1,0.13
TAN,2025Q3,0.04
TAN,2025Q2,-0.04
TAN,2025Q1,0.13
TASCO,2026Q1,0.29
TASCO,2025Q3,0.11
TASCO,2025Q2,0.25
TASCO,2025Q1,0.282
TATG,2026Q1,0.04
TATG,2025Q3,0.05
TATG,2025Q2,0.07
TATG,2025Q1,0.03
TBN,2026Q1,-0.06
TBN,2025Q3,0.04
TBN,2025Q2,0.01
TBN,2025Q1,0.09
TBSP,2026Q1,0.01
TBSP,2025Q3,-2.41
TBSP,2025Q2,-0.58
TBSP,2025Q1,-0.76
TC,2026Q1,0.2
TC,2025Q3,0.16
TC,2025Q2,0.14
TC,2025Q1,0.19
TCAP,2026Q1,2.02
TCAP,2025Q3,1.98
TCAP,2025Q2,1.97
TCAP,2025Q1,1.63
TCC,2026Q1,0.0038
TCC,2025Q3,0.0035
TCC,2025Q2,0.0023
TCC,2025Q1,0.0073
TCJ,2026Q1,0.17
TCJ,2025Q3,-0.04
TCJ,2025Q2,-0.05
TCJ,2025Q1,-0.15
TCMC,2026Q1,-0.11
TCMC,2025Q3,-0.76
TCMC,2025Q2,-0.27
TCMC,2025Q1,-0.09
TCOAT,2026Q1,0.33
TCOAT,2025Q3,0.34
TCOAT,2025Q2,0.47
TCOAT,2025Q1,-0.29
TEAM,2026Q1,0.102
TEAM,2025Q3,0.061
TEAM,2025Q2,0.046
TEAM,2025Q1,0.073
TEAMG,2026Q1,0.06
TEAMG,2025Q3,0.06
TEAMG,2025Q2,0.06
TEAMG,2025Q1,0.06
TEGH,2026Q1,0.075
TEGH,2025Q3,0.047
TEGH,2025Q2,0.196
TEGH,2025Q1,0.163
TEKA,2026Q1,0.052267
TEKA,2025Q3,0.1
TEKA,2025Q2,0.07
TEKA,2025Q1,0.01
TERA,2026Q1,0.02
TERA,2025Q3,0.05
TERA,2025Q2,0.0
TERA,2025Q1,0.0
TFG,2026Q1,0.34
TFG,2025Q3,0.29
TFG,2025Q2,0.44
TFG,2025Q1,0.35
TFI,2026Q1,-0.005
TFI,2025Q3,-0.003
TFI,2025Q2,-0.003
TFI,2025Q1,-0.004
TFM,2026Q1,0.15
TFM,2025Q2,0.19
TFM,2025Q1,0.065
TFMAMA,2026Q1,2.69
TFMAMA,2025Q3,2.59
TFMAMA,2025Q2,2.84
TFMAMA,2025Q1,2.98
TGE,2026Q1,0.02
TGE,2025Q3,0.02
TGE,2025Q2,0.03
TGE,2025Q1,0.02
TGH,2026Q1,0.34
TGH,2025Q3,0.77
TGH,2025Q2,0.56
TGH,2025Q1,0.13
TGPRO,2026Q1,-0.0057
TGPRO,2025Q3,-0.0075
TGPRO,2025Q2,-0.004
TGPRO,2025Q1,-0.0063
TH,2026Q1,0.0257
TH,2025Q3,0.03
TH,2025Q2,-0.0518
TH,2025Q1,0.0598
THAI,2026Q1,0.36
THAI,2025Q3,0.16
THAI,2025Q2,0.43
THAI,2025Q1,0.35
THANA,2026Q1,-0.05
THANA,2025Q3,-0.01
THANA,2025Q2,0.02
THANA,2025Q1,-0.05
THANI,2026Q1,0.05
THANI,2025Q3,0.05
THANI,2025Q2,0.04
THANI,2025Q1,0.04
THCOM,2026Q1,0.54
THCOM,2025Q2,-0.19
THCOM,2025Q1,0.11
THE,2026Q1,0.05
THE,2025Q3,-0.01
THE,2025Q2,0.01
THE,2025Q1,-0.02
THG,2026Q1,0.02
THG,2025Q3,0.0
THG,2025Q2,-0.008829
THG,2025Q1,0.01
THIP,2026Q1,0.309167
THIP,2025Q3,0.2
THIP,2025Q2,0.67
THIP,2025Q1,0.970189
THMUI,2026Q1,-0.001948
THMUI,2025Q3,0.007988
THMUI,2025Q2,1e-05
THMUI,2025Q1,-0.005845
THRE,2026Q1,0.025
THRE,2025Q3,0.011
THRE,2025Q2,0.018
THRE,2025Q1,-0.009
THREL,2026Q1,-0.14
THREL,2025Q3,0.01
THREL,2025Q2,0.02
THREL,2025Q1,-0.16
TIDLOR,2026Q1,0.56
TIDLOR,2025Q3,0.48
TIDLOR,2025Q2,0.45
TIDLOR,2025Q1,0.413619
TIF1,2025Q4,0.200611
TIF1,2025Q3,0.155811
TIF1,2025Q2,0.147389
TIF1,2024Q4,0.166044
TIGER,2026Q1,0.01
TIGER,2025Q3,-0.079
TIGER,2025Q2,-0.001
TIGER,2025Q1,-0.006
TIPCO,2025Q3,0.05
TIPCO,2025Q2,0.179
TIPCO,2025Q1,0.23
TIPH,2026Q1,0.59
TIPH,2025Q3,0.25
TIPH,2025Q2,0.44
TIPH,2025Q1,0.48
TISCO,2026Q1,2.17
TISCO,2025Q3,2.16
TISCO,2025Q2,2.05
TISCO,2025Q1,2.05
TITLE,2026Q1,0.053979
TITLE,2025Q3,0.39
TITLE,2025Q2,0.01
TITLE,2025Q1,-0.04
TK,2026Q1,0.046266
TK,2025Q3,0.016
TK,2025Q2,0.077
TK,2025Q1,0.104932
TKC,2026Q1,0.14
TKC,2025Q3,0.14
TKC,2025Q2,0.05
TKC,2025Q1,0.13
TKN,2026Q1,0.07
TKN,2025Q3,0.08
TKN,2025Q2,0.06
TKN,2025Q1,0.07
TKS,2026Q1,0.31
TKS,2025Q3,0.17
TKS,2025Q2,0.02
TKS,2025Q1,0.15
TKT,2026Q1,0.0087
TKT,2025Q3,0.0068
TKT,2025Q2,-0.0018
TKT,2025Q1,0.015
TL,2026Q1,0.0053
TL,2025Q3,0.0137
TL,2025Q2,-0.0071
TL,2025Q1,-0.0194
TLHPF,2026Q1,0.2771453488372093
TLHPF,2025Q4,-0.1146974644767441
TLHPF,2025Q3,-0.0249709302325581
TLHPF,2025Q2,0.0253255813953488
TLHPF,2025Q1,0.2584476744186046
TLI,2026Q1,0.29
TLI,2025Q3,0.26
TLI,2025Q2,0.32
TLI,2025Q1,0.23
TM,2026Q1,0.0253
TM,2025Q3,0.027
TM,2025Q2,0.022
TM,2025Q1,0.021
TMAN,2026Q1,0.29
TMAN,2025Q3,0.28
TMAN,2025Q2,0.27
TMAN,2025Q1,0.3
TMC,2026Q1,-0.013
TMC,2025Q3,-0.001
TMC,2025Q2,-0.039
TMC,2025Q1,-0.017
TMD,2026Q1,0.61
TMD,2025Q3,0.59
TMD,2025Q2,0.64
TMD,2025Q1,0.67
TMI,2026Q1,0.022
TMI,2025Q3,0.005
TMI,2025Q2,0.009
TMI,2025Q1,0.017
TMILL,2026Q1,0.08
TMILL,2025Q3,0.04
TMILL,2025Q2,0.01
TMILL,2025Q1,0.03
TMT,2026Q1,0.12
TMT,2025Q3,0.01
TMT,2025Q2,0.03
TMT,2025Q1,0.07
TMW,2025Q4,3.39
TMW,2025Q3,4.2
TMW,2025Q2,3.88
TMW,2024Q4,3.29
TNDT,2026Q1,-0.0045
TNDT,2025Q3,0.0008
TNDT,2025Q2,-0.0105
TNDT,2025Q1,-0.0067
TNH,2026Q2,0.33
TNH,2026Q1,0.44
TNH,2025Q4,0.53
TNH,2025Q2,0.49
TNH,2025Q1,0.58
TNITY,2026Q1,0.02
TNITY,2025Q3,-0.03
TNITY,2025Q2,-0.108
TNITY,2025Q1,0.04
TNL,2026Q1,0.37
TNL,2025Q3,0.52
TNL,2025Q2,0.22
TNL,2025Q1,0.41
TNP,2025Q3,0.06
TNP,2025Q2,0.063
TNP,2025Q1,0.063
TNPC,2026Q1,-0.01
TNPC,2025Q3,-0.27
TNPC,2025Q2,-0.09
TNPC,2025Q1,-0.03
TNR,2026Q1,0.19
TNR,2025Q3,0.16
TNR,2025Q2,0.14
TNR,2025Q1,0.14
TOA,2026Q1,0.49
TOA,2025Q3,0.35
TOA,2025Q2,0.34
TOA,2025Q1,0.37
TOG,2026Q1,0.22
TOG,2025Q3,0.17
TOG,2025Q2,0.09
TOG,2025Q1,0.21
TOP,2026Q1,8.72
TOP,2025Q3,0.96
TOP,2025Q2,2.9
TOP,2025Q1,1.57
TOPP,2025Q3,5.94
TOPP,2025Q2,2.86
TOPP,2025Q1,5.61
TPA,2026Q1,0.023209
TPA,2025Q3,0.004
TPA,2025Q2,-0.094
TPA,2025Q1,-0.030731
TPAC,2026Q1,0.43
TPAC,2025Q3,0.37
TPAC,2025Q2,0.27
TPAC,2025Q1,0.37
TPBI,2026Q1,0.12
TPBI,2025Q3,0.112
TPBI,2025Q2,0.109
TPBI,2025Q1,0.139
TPCH,2026Q1,-0.14
TPCH,2025Q3,-0.81
TPCH,2025Q2,0.08
TPCH,2025Q1,0.16
TPCS,2026Q1,0.27
TPCS,2025Q3,0.28
TPCS,2025Q2,0.34
TPCS,2025Q1,0.25
TPIPL,2026Q1,0.044
TPIPL,2025Q3,0.015
TPIPL,2025Q2,0.03
TPIPL,2025Q1,0.038
TPIPP,2026Q1,0.026
TPIPP,2025Q3,0.059
TPIPP,2025Q2,0.056
TPIPP,2025Q1,0.115
TPL,2026Q1,-0.017
TPL,2025Q3,-0.043
TPL,2025Q2,-0.0003
TPL,2025Q1,-0.004
TPLAS,2026Q1,0.037
TPLAS,2025Q3,0.008
TPLAS,2025Q2,0.002
TPLAS,2025Q1,0.01
TPOLY,2026Q1,-0.14
TPOLY,2025Q3,-0.2
TPOLY,2025Q2,-0.25
TPOLY,2025Q1,-0.08
TPP,2026Q1,0.562
TPP,2025Q3,0.512
TPP,2025Q2,0.166
TPP,2025Q1,0.216
TPRIME,2026Q1,0.291156
TPRIME,2025Q3,0.183012
TPRIME,2025Q2,0.160674
TPRIME,2025Q1,-0.107293
TPS,2026Q1,0.0396
TPS,2025Q3,0.0941
TPS,2025Q2,0.0898
TPS,2025Q1,0.0526
TQM,2026Q1,0.31
TQM,2025Q3,0.27
TQM,2025Q2,0.27
TQM,2025Q1,0.38
TQR,2026Q1,0.16
TQR,2025Q3,0.1
TQR,2025Q2,0.09
TQR,2025Q1,0.15
TR,2025Q4,-3.97
TR,2025Q3,-0.68
TR,2025Q2,-3.49
TR,2024Q4,3.09
TRC,2026Q1,-0.0393
TRC,2025Q3,-0.0817
TRC,2025Q2,-0.0562
TRC,2025Q1,-0.0246
TRITN,2026Q1,-0.0016
TRITN,2025Q3,0.0002
TRITN,2025Q2,0.0028
TRITN,2025Q1,-0.0018
TRP,2025Q3,0.05
TRP,2025Q2,0.05
TRP,2025Q1,0.06
TRT,2026Q1,0.53
TRT,2025Q3,0.0138
TRT,2025Q2,0.11
TRT,2025Q1,0.15
TRU,2026Q1,0.07
TRU,2025Q3,0.08
TRU,2025Q2,0.12
TRU,2025Q1,0.11
TRUBB,2026Q1,-0.053514
TRUBB,2025Q3,-0.038919
TRUBB,2025Q2,-0.097297
TRUBB,2025Q1,-0.015568
TRUE,2026Q1,0.19
TRUE,2025Q2,0.059
TRUE,2025Q1,0.05
TRV,2026Q1,-0.016
TRV,2025Q3,-0.0064
TRV,2025Q2,0.0017
TRV,2025Q1,0.016
TSC,2026Q1,0.4
TSC,2025Q4,0.3
TSC,2025Q2,0.36
TSC,2025Q1,0.37
TSC,2024Q4,0.29
TSE,2026Q1,0.024937
TSE,2025Q3,0.01
TSE,2025Q2,0.006
TSE,2025Q1,0.030831
TSI,2026Q1,-0.0075
TSI,2025Q3,-0.0009
TSI,2025Q2,-0.0039
TSI,2025Q1,0.0008
TSR,2026Q1,-0.12
TSR,2025Q3,-0.14
TSR,2025Q2,-0.14
TSR,2025Q1,-0.12
TSTE,2026Q1,0.13
TSTE,2025Q3,0.09
TSTE,2025Q2,0.1
TSTE,2025Q1,0.11
TSTH,2025Q4,0.06
TSTH,2025Q2,0.04
TSTH,2024Q4,0.03
TTA,2026Q1,0.11
TTA,2025Q3,0.28
TTA,2025Q2,0.05
TTA,2025Q1,0.47
TTB,2026Q1,0.06
TTB,2025Q3,0.06
TTB,2025Q2,0.05
TTB,2025Q1,0.05
TTCL,2026Q1,-0.19
TTCL,2025Q3,-4.76
TTCL,2025Q2,-2.76
TTCL,2025Q1,-0.15
TTI,2026Q1,-0.22
TTI,2025Q3,-0.47
TTI,2025Q2,-0.44
TTI,2025Q1,0.46
TTT,2025Q4,0.26
TTT,2025Q3,0.94
TTT,2025Q2,-1.42
TTT,2024Q4,0.59
TTW,2026Q1,0.17
TTW,2025Q3,0.24
TTW,2025Q2,0.2
TTW,2025Q1,0.17
TU,2026Q1,0.29
TU,2025Q2,0.32
TU,2025Q1,0.24
TU-PF,2026Q1,0.063972
TU-PF,2025Q3,0.045572
TU-PF,2025Q2,0.080145
TU-PF,2025Q1,0.06333
TURBO,2026Q1,0.066
TURBO,2025Q3,0.056
TURBO,2025Q1,0.064248
TURTLE,2024Q4,-0.04
TVDH,2026Q1,0.0095
TVDH,2025Q3,-0.0236
TVDH,2025Q2,-0.0164
TVDH,2025Q1,-0.0093
TVH,2026Q1,0.576
TVH,2025Q3,0.613
TVH,2025Q2,0.46
TVH,2025Q1,0.222
TVO,2026Q1,0.8
TVO,2025Q3,0.55
TVO,2025Q2,0.73
TVO,2025Q1,0.6
TVT,2026Q1,-0.008261
TVT,2025Q3,-0.0033
TVT,2025Q2,-0.0063
TVT,2025Q1,-0.011176
TWP,2026Q1,-0.006
TWP,2025Q3,0.1003
TWP,2025Q2,-0.0001
TWP,2025Q1,-0.0192
TWPC,2026Q1,0.14
TWPC,2025Q3,0.02
TWPC,2025Q2,0.08
TWPC,2025Q1,0.08
TWZ,2026Q1,-0.00169
TWZ,2025Q3,-0.01664
TWZ,2025Q2,0.00037
TWZ,2025Q1,-5e-05
TYCN,2026Q1,-0.01
TYCN,2025Q3,0.11
TYCN,2025Q2,0.06
TYCN,2025Q1,0.04
UAC,2026Q1,0.04
UAC,2025Q3,-0.02
UAC,2025Q2,0.04
UAC,2025Q1,0.07
UBA,2026Q1,0.03
UBA,2025Q3,0.03
UBA,2025Q2,0.02
UBA,2025Q1,0.01
UBE,2026Q1,-0.006
UBE,2025Q3,0.003
UBE,2025Q2,-0.033
UBE,2025Q1,0.015
UBIS,2026Q1,0.08
UBIS,2025Q3,0.02
UBIS,2025Q2,-0.04
UBIS,2025Q1,0.01
UEC,2026Q1,-0.01
UEC,2025Q3,-0.064
UEC,2025Q2,-0.031
UEC,2025Q1,0.01
UKEM,2026Q1,0.092
UKEM,2025Q3,0.024
UKEM,2025Q2,0.014
UKEM,2025Q1,0.014
UMI,2026Q1,0.367
UMI,2025Q3,0.025
UMI,2025Q2,0.032
UMI,2025Q1,0.014
UMS,2026Q1,-0.04
UMS,2025Q3,-0.011
UMS,2025Q2,0.098
UMS,2025Q1,-0.01
UNIQ,2026Q1,0.029
UNIQ,2025Q3,0.049633
UNIQ,2025Q2,0.782
UNIQ,2025Q1,0.031629
UP,2026Q1,2.7776
UP,2025Q3,-0.241
UP,2025Q2,-0.1537
UP,2025Q1,2.7181
UPF,2026Q1,0.37
UPF,2025Q3,-0.01
UPF,2025Q2,-1.1
UPF,2025Q1,-0.54
UPOIC,2026Q1,0.243209
UPOIC,2025Q3,0.2
UPOIC,2025Q2,0.09
UPOIC,2025Q1,0.110452
UREKA,2026Q1,0.00267
UREKA,2025Q3,-0.001
UREKA,2025Q2,0.002
UREKA,2025Q1,5e-05
UTP,2026Q1,0.27
UTP,2025Q3,0.19
UTP,2025Q2,0.21
UTP,2025Q1,0.21
UV,2026Q1,-0.006
UV,2025Q4,-0.011
UV,2025Q2,-0.02
UV,2025Q1,-0.027
UV,2024Q4,0.041
UVAN,2026Q1,0.19
UVAN,2025Q3,0.54
UVAN,2025Q2,0.99
UVAN,2025Q1,0.1
VARO,2026Q1,0.62
VARO,2025Q3,-0.18
VARO,2025Q2,0.0
VARO,2025Q1,0.65
VCOM,2026Q1,0.12
VCOM,2025Q3,0.07
VCOM,2025Q2,0.11
VCOM,2025Q1,0.11
VGI,2025Q4,0.004
VGI,2025Q3,0.004
VGI,2025Q2,0.002
VGI,2024Q4,0.021
VIBE,2026Q1,0.002
VIBE,2025Q3,-0.017
VIBE,2025Q2,-0.012
VIBE,2025Q1,-0.002
VIBHA,2026Q1,0.0101
VIBHA,2025Q3,0.0168
VIBHA,2025Q2,0.016
VIBHA,2025Q1,0.0019
VIH,2026Q1,0.1604
VIH,2025Q3,0.2093
VIH,2025Q2,0.1591
VIH,2025Q1,0.1619
VL,2026Q1,0.0167
VL,2025Q3,0.014
VL,2025Q2,0.0037
VL,2025Q1,0.0042
VNG,2026Q1,-0.14
VNG,2025Q3,-0.09
VNG,2025Q2,-0.02
VNG,2025Q1,-0.02
VPO,2026Q1,-0.05
VPO,2025Q3,-0.002
VPO,2025Q2,0.13
VPO,2025Q1,-0.05
VRANDA,2026Q1,0.242
VRANDA,2025Q3,0.01
VRANDA,2025Q2,0.037
VRANDA,2025Q1,0.134
VS,2026Q1,-0.009
VS,2025Q3,-0.007462
VS,2025Q2,-0.014301
VS,2025Q1,-0.037
WACOAL,2026Q1,-0.02
WACOAL,2025Q3,-0.8
WACOAL,2025Q2,-0.54
WACOAL,2025Q1,-0.46
WARRIX,2026Q1,-0.06
WARRIX,2025Q3,0.03
WARRIX,2025Q2,-0.04
WARRIX,2025Q1,0.003
WASH,2026Q1,0.05
WASH,2025Q1,0.052436
WAVE,2026Q1,-0.0007
WAVE,2025Q3,0.007
WAVE,2025Q2,0.0166
WAVE,2025Q1,-0.0001
WFX,2026Q1,0.02
WFX,2025Q3,-0.03
WFX,2025Q2,-0.11
WFX,2025Q1,-0.01
WGE,2026Q1,0.0522
WGE,2025Q3,0.0301
WGE,2025Q2,0.0759
WGE,2025Q1,0.0764
WHA,2026Q1,0.1009
WHA,2025Q3,0.0424
WHA,2025Q2,0.0656
WHA,2025Q1,0.1389
WHABT,2025Q4,0.110904
WHABT,2025Q3,0.101338
WHABT,2025Q2,0.110676
WHABT,2024Q4,0.152231
WHAIR,2026Q1,0.168616
WHAIR,2025Q3,0.163318
WHAIR,2025Q2,0.16226
WHAIR,2025Q1,0.232071
WHART,2026Q1,0.194563
WHART,2025Q3,0.201636
WHART,2025Q2,0.171268
WHART,2025Q1,0.191969
WHAUP,2026Q1,0.08
WHAUP,2025Q3,0.13
WHAUP,2025Q2,0.04
WHAUP,2025Q1,0.06
WICE,2026Q1,0.03
WICE,2025Q3,0.04
WICE,2025Q2,0.04
WICE,2025Q1,0.09
WIIK,2026Q1,0.03832
WIIK,2025Q3,0.0168
WIIK,2025Q2,0.02818
WIIK,2025Q1,0.02063
WIN,2026Q1,-0.005964
WIN,2025Q3,0.0017
WIN,2025Q2,0.0001
WIN,2025Q1,0.02454
WINDOW,2026Q1,0.013398
WINDOW,2025Q3,0.0006
WINDOW,2025Q2,0.02
WINDOW,2025Q1,0.015436
WINMED,2026Q1,0.008
WINMED,2025Q3,0.003
WINMED,2025Q2,0.005
WINMED,2025Q1,0.015
WINNER,2026Q1,0.05
WINNER,2025Q3,0.06
WINNER,2025Q2,0.05
WINNER,2025Q1,0.06
WORK,2026Q1,-0.09
WORK,2025Q3,0.08
WORK,2025Q2,0.05
WORK,2025Q1,-0.05
WP,2026Q1,0.09
WP,2025Q3,0.08
WP,2025Q2,0.06
WP,2025Q1,0.08
WPH,2026Q1,0.27
WPH,2025Q3,0.04902
WPH,2025Q2,0.04902
WPH,2025Q1,0.264706
WSOL,2025Q3,-0.0464
WSOL,2025Q2,-0.112
WSOL,2025Q1,-0.5615
XBIO,2026Q1,-0.014
XBIO,2025Q3,-0.0985
XBIO,2025Q2,-0.069799
XBIO,2025Q1,-0.06284
XO,2026Q1,0.3
XO,2025Q3,0.31
XO,2025Q2,0.4
XO,2025Q1,0.26
XPG,2026Q1,0.0047
XPG,2025Q3,0.0063
XPG,2025Q2,0.00248
XPG,2025Q1,0.0059
XYZ,2026Q1,-0.039
XYZ,2025Q3,-0.06
XYZ,2025Q2,-0.021
XYZ,2025Q1,-0.04
YGG,2026Q1,-0.012
YGG,2025Q3,-0.01
YGG,2025Q2,-0.02
YGG,2025Q1,0.007
YONG,2026Q1,0.01
YONG,2025Q3,0.01
YONG,2025Q2,0.0
YONG,2025Q1,0.01
YUASA,2026Q1,0.65
YUASA,2025Q3,0.49
YUASA,2025Q2,0.72
YUASA,2025Q1,0.6
ZAA,2026Q1,-0.0112
ZAA,2025Q3,-0.0394
ZAA,2025Q2,-0.0192
ZAA,2025Q1,-0.0133
ZEN,2026Q1,0.05
ZEN,2025Q3,0.04
ZEN,2025Q2,0.04
ZEN,2025Q1,0.04
ZIGA,2026Q1,0.01
ZIGA,2025Q3,0.01
ZIGA,2025Q2,0.01
ZIGA,2025Q1,0.01
